"date","actual_rv_gk","returns_test","garch_norm_static","gjr_t_static","garch_norm_roll","gjr_t_roll"
2020-12-01,3.16204609231844e-05,0.0112711871947762,0.000151429996109562,0.00013375989532363,0.000101327233273813,8.7373577397679e-05
2020-12-02,1.88110059892828e-05,0.00179116675482516,0.000151506053731701,0.000133852637936383,0.000103779260193281,8.08513307086137e-05
2020-12-03,2.4183742508984e-05,-0.000624157213091503,0.000151581357135074,0.000133944576073698,9.39690021320807e-05,7.47253075211801e-05
2020-12-04,6.81481245726286e-06,0.00883627512961183,0.000151655913798824,0.000134035716713821,8.52205578725387e-05,6.92839123333105e-05
2020-12-07,1.24041240593857e-05,-0.00193563767143734,0.000151729731127929,0.000134126066774467,8.46194262213524e-05,6.43971915343623e-05
2020-12-08,2.17103139578398e-05,0.00278714806535629,0.000151802816453938,0.000134215633113342,7.73197221879541e-05,6.0606993928594e-05
2020-12-09,6.77082220900517e-05,-0.00794920160459855,0.000151875177035695,0.000134304422528671,7.09595194172768e-05,5.63211086212997e-05
2020-12-10,3.90583459007924e-05,-0.00128510806826243,0.000151946820060063,0.000134392441759705,7.23112739524292e-05,6.40583129103351e-05
2020-12-11,3.81032718299686e-05,-0.0012649972997506,0.000152017752642637,0.000134479697487239,6.62966864353587e-05,5.99339913938505e-05
2020-12-14,7.71651517458949e-05,-0.00435925897195777,0.000152087981828451,0.000134566196334118,6.08629532038451e-05,5.61809594260274e-05
2020-12-15,2.43477060617636e-05,0.0129212491547088,0.000152157514592678,0.000134651944865735,5.82409224951703e-05,5.603915608591e-05
2020-12-16,1.8137298635423e-05,0.00177279516695905,0.000152226357841322,0.000134736949590536,6.98296784264281e-05,5.24773208427649e-05
2020-12-17,5.16607123606212e-06,0.00575765475337975,0.000152294518411903,0.000134821216960509,6.39419219448472e-05,4.90262057708098e-05
2020-12-18,5.60578427583576e-05,-0.00351111850915287,0.00015236200307414,0.000134904753371679,6.13730583893656e-05,4.59824850979726e-05
2020-12-21,0.000160594273798546,-0.00390627905184393,0.000152428818530617,0.000134987565164585,5.80163531423718e-05,4.55698534549274e-05
2020-12-22,1.46457994229985e-05,-0.00207309286028801,0.000152494971417456,0.000135069658624771,5.53471345683771e-05,4.57659571726353e-05
2020-12-23,1.72809094899732e-05,0.000745811250824957,0.000152560468304971,0.000135151039983256,5.15631209286797e-05,4.38955183839982e-05
2020-12-24,5.39055018262864e-06,0.00353658900479625,0.000152625315698321,0.000135231715417009,4.75544609789744e-05,4.12474785695413e-05
2020-12-28,6.74743669725629e-06,0.00872252902114456,0.000152689520038159,0.00013531169104942,4.50614497339679e-05,3.88659805676911e-05
2020-12-29,2.39040505007792e-05,-0.00222738052560012,0.000152753087701268,0.000135390972950762,4.89649738810171e-05,3.68270594327318e-05
2020-12-30,6.96597680449928e-06,0.00134154716547075,0.000152816025001199,0.000135469567138653,4.61045120868028e-05,3.59260026038844e-05
2020-12-31,2.52908757455302e-05,0.00643884552291984,0.000152878338188892,0.000135547479578512,4.27675740563244e-05,3.40170076725309e-05
2021-01-04,0.000303280529090155,-0.0147548275210511,0.000152940033453301,0.000135624716184013,4.3487108505314e-05,3.23788280190599e-05
2021-01-05,4.28780063287382e-05,0.00708259515754928,0.000153001116922009,0.000135701282817532,6.51832640154594e-05,6.92435394588008e-05
2021-01-06,0.000179480069032073,0.00570984274775221,0.000153061594661835,0.000135777185290595,6.41780587910047e-05,6.4347388545547e-05
2021-01-07,3.52499945784e-05,0.0148474038001012,0.000153121472679437,0.000135852429364316,6.16443440022747e-05,5.97780912618836e-05
2021-01-08,6.1663918634715e-05,0.00549186268526891,0.000153180756921906,0.000135927020749835,7.81587884410381e-05,5.57918332296728e-05
2021-01-11,2.84153641232923e-05,-0.00655475089859248,0.000153239453277363,0.000136000965108753,7.3708771918047e-05,5.2086073540239e-05
2021-01-12,4.07979723091693e-05,0.000415788446632703,0.000153297567575538,0.00013607426805356,7.24252044436363e-05,5.66497311261385e-05
2021-01-13,2.84091903876077e-05,0.00227564173790662,0.000153355105588351,0.000136146935148062,6.60369555994262e-05,5.28527013769467e-05
2021-01-14,2.2496975183326e-05,-0.00375345119433668,0.000153412073030485,0.000136218971907803,6.06695261305978e-05,4.94159415126966e-05
2021-01-15,4.24855207260805e-05,-0.00719002797537094,0.000153468475559955,0.000136290383800483,5.76035320306766e-05,4.90701233071375e-05
2021-01-19,1.24939827804362e-05,0.00813637951552448,0.000153524318778667,0.000136361176246375,5.91671686421207e-05,5.54301126246085e-05
2021-01-20,3.09590638820622e-05,0.0139356254219463,0.000153579608232979,0.000136431354618733,6.04523623813855e-05,5.17871403725354e-05
2021-01-21,8.556453214069e-06,0.00031672330755228,0.000153634349414246,0.000136500924244204,7.44653321254419e-05,4.85525441345647e-05
2021-01-22,1.6050896303606e-05,-0.00301061165523764,0.00015368854775937,0.00013656989040323,6.78103755957491e-05,4.55214622241646e-05
2021-01-25,0.000131099130188035,0.00361583894308248,0.000153742208651338,0.000136638258330446,6.32870919979613e-05,4.46401081515285e-05
2021-01-26,1.33213768431803e-05,-0.00148883374689823,0.000153795337419758,0.000136706033215085,5.89913002261609e-05,4.19649927391995e-05
2021-01-27,0.000181355678853643,-0.025677883699462,0.000153847939341386,0.000136773220201362,5.45611184766431e-05,4.00809011568425e-05
2021-01-28,0.000167020591992151,0.00976062597562977,0.000153900019640653,0.000136839824388875,0.000122362152863159,0.000151853354494717
2021-01-29,0.000140266748429964,-0.0193114751731246,0.000153951583490181,0.000136905850832983,0.000119015446748704,0.000139022153869381
2021-02-01,7.21976678624007e-05,0.0160517676144394,0.000154002636011299,0.000136971304545193,0.000148742397730448,0.00019322188679409
2021-02-02,5.84849444181638e-05,0.0138982234844169,0.000154053182274549,0.000137036190493544,0.000158745853004065,0.00017656259926031
2021-02-03,2.96840933755437e-05,0.00100876908095326,0.000154103227300196,0.000137100513602978,0.000161310101681074,0.000161438142686136
2021-02-04,1.10334647421363e-05,0.0108533222304208,0.000154152776058716,0.000137164278755718,0.000144560440283059,0.000147516819973356
2021-02-05,1.09025374557814e-05,0.00389749516462534,0.0001542018334713,0.000137227490791637,0.000141135957168528,0.000135109408875462
2021-02-08,4.21816383934621e-06,0.00739934836037359,0.000154250404410337,0.000137290154508624,0.000127880284859723,0.000123827792559954
2021-02-09,8.0561304469626e-06,-0.00111352499214845,0.000154298493699899,0.000137352274662954,0.000120111255412621,0.000113658987079357
2021-02-10,6.79718686087453e-05,-0.000345184932359355,0.000154346106116222,0.000137413855969639,0.000108462466981224,0.000104801361246785
2021-02-11,4.14884259316032e-05,0.00166245516353936,0.000154393246388176,0.000137474903102797,9.80117642013711e-05,9.6532416678914e-05
2021-02-12,1.86740597352543e-05,0.00471103311337884,0.000154439919197741,0.000137535420695997,8.88165322355122e-05,8.89755485655616e-05
2021-02-16,2.15597711215406e-05,-0.000569272418351141,0.000154486129180467,0.000137595413342619,8.2469348827017e-05,8.21338700204066e-05
2021-02-17,3.17496150207947e-05,-0.000320402009226672,0.000154531880925935,0.000137654885596196,7.50302308029072e-05,7.60641644518107e-05
2021-02-18,4.47116809871325e-05,-0.00441583562735459,0.000154577178978214,0.000137713841970763,6.84115585030579e-05,7.04932700075921e-05
2021-02-19,1.90968558036869e-05,-0.00185489664457517,0.000154622027836315,0.000137772286941199,6.50149741224308e-05,6.9156283243806e-05
2021-02-22,2.42108921538927e-05,-0.00773283945815384,0.000154666431954632,0.000137830224943568,6.00762242400511e-05,6.49577532275807e-05
2021-02-23,0.000260282078225128,0.00125631811879279,0.000154710395743387,0.000137887660375452,6.23414606355582e-05,7.13116226474577e-05
2021-02-24,8.92625448754198e-05,0.011351613765979,0.000154753923569071,0.00013794459759629,5.72100834283965e-05,6.61575541122121e-05
2021-02-25,0.000218772562076728,-0.0244788075251262,0.000154797019754874,0.000138001040927702,6.49705944506127e-05,6.14800145333298e-05
2021-02-26,0.000153431480585859,-0.00475021416990284,0.000154839688581114,0.000138056994653826,0.00012503154540084,0.000160853566720966
2021-03-01,8.16377406511955e-05,0.0237907635068002,0.000154881934285666,0.000138112463021634,0.000115237764572487,0.00015141103482161
2021-03-02,1.89362352593912e-05,-0.00808085169087069,0.000154923761064378,0.00013816745024126,0.000161108730388306,0.000139118259272142
2021-03-03,5.32070330831744e-05,-0.0130662218719981,0.000154965173071492,0.000138221960486319,0.00015216414277619,0.000139375984509822
2021-03-04,0.000438554230154056,-0.0134172139301002,0.000155006174420055,0.000138275997894222,0.000155829283412303,0.000158030902048382
2021-03-05,0.000451707900702418,0.0194959681977822,0.000155046769182325,0.000138329566566491,0.000159559584299575,0.000176537645055801
2021-03-08,0.00011491139703624,-0.00535923103016123,0.000155086961390182,0.000138382670569071,0.00018167780130248,0.000161621609907892
2021-03-09,7.50206369709856e-05,0.0141546423038221,0.000155126755035519,0.000138435313932636,0.000166005105628253,0.000153230117398465
2021-03-10,3.16578885248958e-05,0.00603031334270132,0.000155166154070648,0.000138487500652899,0.000168346699214831,0.000140324720539823
2021-03-11,5.03269355956482e-05,0.0103954870044358,0.000155205162408686,0.000138539234690912,0.000154033345691913,0.000128586100961248
2021-03-12,1.98677851606661e-05,0.00101539849587895,0.000155243783923948,0.000138590519973368,0.000148486786861043,0.000117979587755229
2021-03-15,5.28641515955532e-05,0.00649192130149712,0.000155282022452326,0.000138641360392898,0.000133249370675,0.000108362167133883
2021-03-16,2.12960415569124e-05,-0.00156968373437838,0.000155319881791678,0.000138691759808367,0.000123567732486132,9.96675647368991e-05
2021-03-17,5.90367657311281e-05,0.00287938213053085,0.000155357365702197,0.00013874172204517,0.000111732556647714,9.23815761393947e-05
2021-03-18,7.50895069609999e-05,-0.0147605393194592,0.000155394477906792,0.000138791250895516,0.000101410433334738,8.51826575582332e-05
2021-03-19,6.15678554098795e-05,-0.000602703974703633,0.000155431222091451,0.000138840350118722,0.000116155990398857,0.000117155343681798
2021-03-22,4.01378706579002e-05,0.00702511807731176,0.000155467601905613,0.000138889023441492,0.000104900317258089,0.000107756354482393
2021-03-23,5.50042285099424e-05,-0.00763085418394061,0.000155503620962525,0.000138937274558208,9.91945757695338e-05,9.91238312093028e-05
2021-03-24,6.76230666962966e-05,-0.00546733601831495,0.000155539282839604,0.000138985107131203,9.66615704531535e-05,0.000101964823652368
2021-03-25,0.000121173137075018,0.00524026584695947,0.000155574591078795,0.000139032524791042,9.1216131538532e-05,9.95104742454955e-05
2021-03-26,3.78582287555093e-05,0.0166312026045197,0.000155609549186915,0.000139079531136799,8.51216156832957e-05,9.16695373916706e-05
2021-03-29,4.73198825731809e-05,-0.000868012685233621,0.00015564416063601,0.000139126129736328,0.000104556801175851,8.46542031623947e-05
2021-03-30,1.73183268068632e-05,-0.00315783293376781,0.000155678428863693,0.000139172324126533,9.47247629379713e-05,7.84465738317012e-05
2021-03-31,2.29617471587993e-05,0.00362249903957768,0.000155712357273488,0.000139218117813639,8.71356504065103e-05,7.46081318811712e-05
2021-04-01,6.49467224931934e-06,0.0118252017749447,0.000155745949235172,0.000139263514273459,8.01097648265572e-05,6.91105476100832e-05
2021-04-05,2.84423849935675e-05,0.0144382264177436,0.000155779208085101,0.000139308516951652,8.62791247121405e-05,6.42190039368749e-05
2021-04-06,9.78127728292755e-06,-0.000973530751951168,0.00015581213712655,0.000139353129263991,9.86496675030902e-05,5.98632865638362e-05
2021-04-07,5.86627229660618e-06,0.00147523278498563,0.000155844739630036,0.000139397354596619,8.94826854605903e-05,5.60274497874711e-05
2021-04-08,6.11763566452602e-06,0.00422063282864027,0.000155877018833643,0.000139441196306306,8.12987532865936e-05,5.22342260066293e-05
2021-04-09,9.70677718587145e-06,0.00771993434873819,0.000155908977943347,0.000139484657720705,7.53618044401673e-05,4.88647516602369e-05
2021-04-12,8.195195605472e-06,-0.000196078848768821,0.00015594062013333,0.000139527742138605,7.41470271027734e-05,4.58601467092639e-05
2021-04-13,1.32546529178144e-05,0.00329448680904143,0.000155971948546301,0.000139570452830179,6.76040435222741e-05,4.30783155425988e-05
2021-04-14,2.12858667646145e-05,-0.00408772672782853,0.0001560029662938,0.000139612793037233,6.26153016810194e-05,4.05218843102424e-05
2021-04-15,1.1892478723469e-05,0.0110941905251665,0.000156033676456516,0.000139654765973455,5.96333325173698e-05,4.15380377977171e-05
2021-04-16,9.25237402242422e-06,0.00360881955550973,0.000156064082084585,0.000139696374824654,6.65354842785188e-05,3.93169611933887e-05
2021-04-19,2.04508979486495e-05,-0.00530656009448605,0.0001560941861979,0.000139737622749007,6.18148594994887e-05,3.71386891893591e-05
2021-04-20,3.53931709379074e-05,-0.00680231977177592,0.000156123991786404,0.000139778512877294,6.0296134832793e-05,4.05974315041381e-05
2021-04-21,2.33474896429917e-05,0.00930605547215357,0.000156153501810392,0.000139819048313138,6.09067251114047e-05,4.69157006479443e-05
2021-04-22,6.23866720874363e-05,-0.0092106574765618,0.000156182719200806,0.000139859232133241,6.40427308588846e-05,4.41011987047537e-05
2021-04-23,5.01201234034647e-05,0.0109286965401769,0.000156211646859519,0.000139899067387617,6.86083560976183e-05,5.68616646999893e-05
2021-04-26,3.84120644920345e-06,0.00178227092480454,0.000156240287659631,0.000139938557099822,7.40675311775944e-05,5.31178691789324e-05
2021-04-27,8.32631575184882e-06,-0.000214895888014377,0.00015626864444575,0.000139977704267187,6.7703155378329e-05,4.96692006446101e-05
2021-04-28,1.10155409108796e-05,-0.000845539916889848,0.000156296720034277,0.000140016511861041,6.19634255826587e-05,4.66039989811584e-05
2021-04-29,4.93617085223673e-05,0.00676280673404572,0.000156324517213682,0.00014005498282694,5.69999319033397e-05,4.39787998441554e-05
2021-04-30,9.11332794490982e-06,-0.00719470669932643,0.000156352038744785,0.00014009312008489,5.65717554224342e-05,4.14166563831542e-05
2021-05-03,1.29305062987358e-05,0.00274809074725368,0.000156379287361029,0.000140130926529566,5.83477853832837e-05,4.86258018608219e-05
2021-05-04,6.91689279728685e-05,-0.00667833760822722,0.000156406265768749,0.000140168405030537,5.41332349210188e-05,4.56142023529466e-05
2021-05-05,1.85891110708806e-05,0.000703463761767775,0.000156432976647446,0.000140205558432477,5.53663642095442e-05,5.11268449002604e-05
2021-05-06,6.46822854960305e-05,0.00816545646605182,0.000156459422650048,0.000140242389555387,5.10144024772209e-05,4.78578189973188e-05
2021-05-07,2.64622936906562e-05,0.00737334161696834,0.000156485606403174,0.000140278901194806,5.32691700229489e-05,4.49451535308929e-05
2021-05-10,3.09785425430999e-05,-0.0104356473221882,0.000156511530507399,0.000140315096122023,5.40455289726539e-05,4.23021241409253e-05
2021-05-11,7.44747700563024e-05,-0.00867391280271812,0.000156537197537509,0.000140350977084288,6.24923157897453e-05,5.94055527320903e-05
2021-05-12,7.5747401012774e-05,-0.0214494006645027,0.000156562610042757,0.000140386546805022,6.60993595567722e-05,6.90140854961446e-05
2021-05-13,6.26722542014938e-05,0.0121731414069235,0.000156587770547116,0.000140421807984021,0.000111308097758542,0.000144701666102819
2021-05-14,3.90760450308763e-05,0.0149179568768998,0.000156612681549531,0.000140456763297662,0.000114858798807712,0.000132573613505507
2021-05-17,2.37395723328997e-05,-0.00253005219322078,0.000156637345524167,0.000140491415399108,0.000125195674334872,0.000121713055607483
2021-05-18,2.15181728562626e-05,-0.00851729295936465,0.000156661764920652,0.000140525766918505,0.000113594548075735,0.000112942815115156
2021-05-19,8.53769133397169e-05,-0.00294341145681776,0.000156685942164324,0.000140559820463188,0.000111078010192061,0.000117025720421164
2021-05-20,4.40069700729943e-05,0.0105547417561433,0.000156709879656472,0.000140593578617871,0.000101362609725002,0.000109187441236848
2021-05-21,3.57357328613177e-05,-0.000783880680141236,0.000156733579774569,0.000140627043944852,0.000102169194874305,0.000100413136097776
2021-05-24,2.81669666506995e-05,0.00991129219013853,0.000156757044872515,0.000140660218984199,9.25586594776896e-05,9.26296159419175e-05
2021-05-25,2.01339397081001e-05,-0.00212528378029675,0.000156780277280867,0.00014069310625395,9.31512799387925e-05,8.5436576579339e-05
2021-05-26,9.30645001745204e-06,0.00187681657026872,0.000156803279307071,0.000140725708250297,8.50305931999091e-05,7.99186203164833e-05
2021-05-27,6.8551775680582e-06,0.00116531454183155,0.000156826053235691,0.000140758027447783,7.75016376503259e-05,7.39126018758014e-05
2021-05-28,5.2000806910985e-06,0.000768881891140216,0.000156848601328636,0.000140790066299485,7.05384597999544e-05,6.84829929487579e-05
2021-06-01,3.29700581949515e-05,-0.000492333522686406,0.000156870925825388,0.0001408218272372,6.44508683974245e-05,6.35727454233532e-05
2021-06-02,1.02652671573607e-05,0.00144693483843072,0.000156893028943217,0.000140853312671631,5.91122412025074e-05,5.92249657003531e-05
2021-06-03,3.78851034973225e-05,-0.00362870334163745,0.000156914912877409,0.000140884524992573,5.4410317706715e-05,5.51804166874165e-05
2021-06-04,8.74140579071438e-06,0.00883409571050597,0.000156936579801478,0.000140915466569088,5.19193052127345e-05,5.41635821158066e-05
2021-06-07,7.6246569949794e-06,-0.000796738704451183,0.000156958031867388,0.000140946139749689,5.52586482897736e-05,5.06444546186433e-05
2021-06-08,2.15807320691062e-05,0.000175024864505824,0.00015697927120576,0.000140976546862518,5.10485944352706e-05,4.7612291337755e-05
2021-06-09,5.51141214954255e-06,-0.00182386731948569,0.000157000299926087,0.00014100669021552,4.71553566043908e-05,4.4655895960648e-05
2021-06-10,2.16665551458825e-05,0.00465224301226219,0.000157021120116947,0.000141036572096623,4.42744522919479e-05,4.2754928530383e-05
2021-06-11,6.79315640684248e-06,0.00194843466955907,0.000157041733846202,0.000141066194773908,4.2951696427129e-05,4.02689832380415e-05
2021-06-14,1.18512681977828e-05,0.00181520187309525,0.000157062143161211,0.00014109556049578,4.02533192539406e-05,3.79884147109803e-05
2021-06-15,8.19036821149892e-06,-0.00201169378052579,0.000157082350089031,0.000141124671491144,3.77265160183321e-05,3.59152699297238e-05
2021-06-16,5.4760030456572e-05,-0.00539012461285571,0.000157102356636616,0.000141153529969568,3.60390859091921e-05,3.49778281924504e-05
2021-06-17,3.69290197708122e-05,-0.0004357155920518,0.000157122164791019,0.000141182138121455,3.76622705058716e-05,3.88289483986492e-05
2021-06-18,1.41640031826609e-05,-0.0131244687799006,0.000157141776519589,0.000141210498118208,3.53238715383628e-05,3.67792189469923e-05
2021-06-21,2.12901877834968e-05,0.0140022899627208,0.000157161193770165,0.000141238612112394,5.31397011710038e-05,6.58134985558611e-05
2021-06-22,3.11808397322318e-05,0.00512449190221864,0.000157180418471273,0.000141266482237909,6.8265255794908e-05,6.12313165650943e-05
2021-06-23,5.19007965290185e-06,-0.00108328334315888,0.00015719945253231,0.000141294110610137,6.45345850508539e-05,5.69625778912836e-05
2021-06-24,3.70309806818925e-06,0.00581124972488545,0.000157218297843744,0.000141321499326115,5.94025281939253e-05,5.34354206655427e-05
2021-06-25,5.28784410401781e-06,0.00333059731931673,0.000157236956277293,0.000141348650464687,5.74501709244547e-05,4.99234107060901e-05
2021-06-28,7.63238089800636e-06,0.0023149642620619,0.000157255429686116,0.000141375566086668,5.36858667683512e-05,4.67391440551091e-05
2021-06-29,4.88629827207338e-06,0.000277336193260869,0.000157273719904993,0.000141402248234993,4.98258166907582e-05,4.38564851444724e-05
2021-06-30,4.69181428287737e-06,0.00132815964674649,0.000157291828750512,0.00014142869893488,4.60658643409918e-05,4.12399057149922e-05
2021-07-01,3.01532356379493e-06,0.00522162685427574,0.000157309758021247,0.000141454920193976,4.28166801684908e-05,3.88668315151381e-05
2021-07-02,8.46259386368027e-06,0.00750008166391392,0.000157327509497934,0.000141480914002515,4.22276576136902e-05,3.6741104140518e-05
2021-07-06,4.37193410393298e-05,-0.00202185605982419,0.000157345084943653,0.000141506682333468,4.44301075850317e-05,3.48510904752682e-05
2021-07-07,2.62295459005527e-05,0.00335897531018259,0.000157362486103999,0.00014153222714269,4.19279788127308e-05,3.40458801101147e-05
2021-07-08,4.63751619981775e-05,-0.00856102493431699,0.000157379714707259,0.000141557550369072,4.0025047776645e-05,3.23451758630164e-05
2021-07-09,1.41414147457651e-05,0.0112779478087959,0.000157396772464579,0.000141582653934684,4.61621912428453e-05,4.44172217852501e-05
2021-07-12,1.03909938368944e-05,0.00345117433123709,0.000157413661070139,0.000141607539744927,5.51005941458425e-05,4.18464507446131e-05
2021-07-13,1.40455233411182e-05,-0.00351681265856563,0.000157430382201317,0.000141632209688671,5.16062272653112e-05,3.94238007154041e-05
2021-07-14,2.49094161347078e-05,0.00116493457524469,0.000157446937518858,0.000141656665638403,4.93815752600449e-05,3.97720409540481e-05
2021-07-15,1.95058763782326e-05,-0.00326224085417237,0.000157463328667038,0.000141680909450367,4.57339509224163e-05,3.75342657567043e-05
2021-07-16,3.98909891111299e-05,-0.00753885421107781,0.000157479557273829,0.000141704942964706,4.39678519103045e-05,3.77291692030734e-05
2021-07-19,7.97076511775015e-05,-0.0158695124274093,0.000157495624951058,0.0001417287680056,4.77330161019961e-05,4.63077440399055e-05
2021-07-20,8.09496531313351e-05,0.0151626094378556,0.00015751153329457,0.000141752386381406,7.26047468545661e-05,8.85218373124865e-05
2021-07-21,6.07180210009304e-06,0.0082418199908354,0.000157527283884382,0.000141775799884795,8.89892556573613e-05,8.18757105865547e-05
2021-07-22,9.54023060647635e-06,0.00201666995832794,0.000157542878284847,0.000141799010292888,8.69427488312808e-05,7.55870934369039e-05
2021-07-23,1.11441376409166e-05,0.0101454520208228,0.000157558318044801,0.000141822019367391,7.90191771931334e-05,6.98510481221536e-05
2021-07-26,4.45740908457832e-06,0.00238219986262833,0.000157573604697724,0.000141844828854727,8.15132538581845e-05,6.47766161653596e-05
2021-07-27,4.54081005299663e-05,-0.00471244480709121,0.000157588739761888,0.000141867440486172,7.43919631700682e-05,6.013851140645e-05
2021-07-28,2.08013173129959e-05,-0.000186261882653915,0.000157603724740511,0.000141889855977984,7.07133877707338e-05,6.03039502316155e-05
2021-07-29,1.30309206045069e-05,0.00420615298000748,0.000157618561121902,0.000141912077031531,6.4554965294555e-05,5.61375016103121e-05
2021-07-30,1.31852036057504e-05,-0.00540604805147693,0.000157633250379612,0.000141934105333427,6.04633271245269e-05,5.23442935279222e-05
2021-08-02,2.82565196936528e-05,-0.00184280561489136,0.000157647793972582,0.000141955942555654,5.92234190156478e-05,5.45574890801573e-05
2021-08-03,4.82873487120441e-05,0.0082034265474622,0.000157662193345282,0.000141977590355689,5.49590611600218e-05,5.17198782933832e-05
2021-08-04,3.02826563804456e-06,-0.00463238790141229,0.00015767644992786,0.000141999050376635,5.67980384607665e-05,4.83814072305414e-05
2021-08-05,3.07867832747328e-06,0.00600544681349424,0.000157690565136283,0.000142020324247339,5.50924681505645e-05,4.95517451110461e-05
2021-08-06,2.41851288619042e-06,0.00167526624176473,0.000157704540372474,0.000142041413582521,5.38041259497653e-05,4.6409149944737e-05
2021-08-09,4.88605282442806e-06,-0.000939908274197432,0.000157718377024456,0.000142062319982895,4.98263672019111e-05,4.35411824520261e-05
2021-08-10,5.83283334715691e-06,0.000992679334170132,0.000157732076466487,0.000142083045035287,4.62923966535617e-05,4.12260289053297e-05
2021-08-11,4.29289474149677e-06,0.00127574378768247,0.000157745640059197,0.000142103590312761,4.29782578760302e-05,3.88458803210405e-05
2021-08-12,1.25912606961621e-05,0.00414638028167769,0.000157759069149725,0.000142123957374736,4.00239598262101e-05,3.66881649880121e-05
2021-08-13,1.23661009805237e-06,0.00160730665580822,0.00015777236507185,0.000142144147767101,3.88148743805716e-05,3.47495770284188e-05
2021-08-16,3.93334593639893e-05,0.00262085070221585,0.000157785529146125,0.00014216416302234,3.63870800297499e-05,3.29673210660522e-05
2021-08-17,4.59174808097191e-05,-0.00706069881494753,0.000157798562680006,0.000142184004659641,3.4651499221367e-05,3.13538549291575e-05
2021-08-18,4.94502954825333e-05,-0.0107484707455859,0.000157811466967987,0.000142203674185014,3.88179325257264e-05,3.93686124277229e-05
2021-08-19,5.61507370649715e-05,0.00125669223290958,0.000157824243291724,0.000142223173091406,4.98360730399419e-05,5.82940422421491e-05
2021-08-20,1.69125347419226e-05,0.00814156765573792,0.000157836892920162,0.000142242502858815,4.6137387592099e-05,5.42400095242178e-05
2021-08-23,2.2653394555443e-05,0.00852379036424833,0.000157849417109665,0.0001422616649544,4.89122584665492e-05,5.06503948249777e-05
2021-08-24,2.68885499899899e-06,0.00149573630131949,0.000157861817104136,0.000142280660832592,5.19514330979033e-05,4.74085008174752e-05
2021-08-25,5.74797163568083e-06,0.00222011822417967,0.000157874094135145,0.000142299491935208,4.79963311791575e-05,4.44244294245235e-05
2021-08-26,7.172726598898e-06,-0.00582491881961256,0.000157886249422048,0.000142318159691558,4.47792177547124e-05,4.17273029239524e-05
2021-08-27,1.42886016315753e-05,0.00880763248042515,0.000157898284172111,0.000142336665518553,4.58602417130603e-05,4.58141750436921e-05
2021-08-30,9.32832256550364e-06,0.00430657084477959,0.000157910199580625,0.000142355010820814,4.97560452782975e-05,4.30453110230686e-05
2021-08-31,4.99654615720785e-06,-0.00134911603950505,0.000157921996831032,0.000142373196990777,4.75015620592021e-05,4.05025106090647e-05
2021-09-01,5.13090828200968e-06,0.000311688625761919,0.000157933677095036,0.0001423912254088,4.43970798095003e-05,3.86627792930458e-05
2021-09-02,1.08005215722909e-05,0.0028426384105229,0.000157945241532721,0.000142409097443269,4.13030709091909e-05,3.65095404905437e-05
2021-09-03,9.71703006149877e-06,-0.000335031125715313,0.000157956691292671,0.000142426814450697,3.90347208499435e-05,3.45625778134867e-05
2021-09-07,7.7950260019215e-06,-0.00339557440598171,0.000157968027512075,0.000142444377775833,3.65310586945696e-05,3.28661576490414e-05
2021-09-08,1.8764473453037e-05,-0.00131856673977515,0.000157979251316851,0.000142461788751761,3.59262065175899e-05,3.36652350893185e-05
2021-09-09,2.77414862956604e-05,-0.00460560865739335,0.000157990363821746,0.000142479048699999,3.41497560222027e-05,3.24446333804228e-05
2021-09-10,5.29674139082483e-05,-0.00772257875992544,0.000158001366130458,0.000142496158930605,3.4946158415414e-05,3.50862163459014e-05
2021-09-13,5.52654509950536e-05,0.00227648761845689,0.000158012259335736,0.000142513120742271,4.0175781939353e-05,4.44397247809666e-05
2021-09-14,3.78321398374591e-05,-0.00574663850657553,0.000158023044519495,0.000142529935422424,3.77119119635052e-05,4.17176870904996e-05
2021-09-15,3.76792330113003e-05,0.00847399697956974,0.000158033722752921,0.000142546604247326,3.95840034417718e-05,4.56022316809403e-05
2021-09-16,4.41781338510386e-05,-0.00155114044893501,0.000158044295096579,0.000142563128482165,4.36739486982762e-05,4.28517952266289e-05
2021-09-17,2.20300316076933e-05,-0.00911087245040509,0.000158054762600513,0.000142579509381155,4.09797481839913e-05,4.08868763867899e-05
2021-09-20,0.00020716965871219,-0.0169773110084148,0.00015806512630436,0.000142595748187633,4.812438764987e-05,5.38291711940955e-05
2021-09-21,4.92546648494585e-05,-0.000812358516559364,0.000158075387237442,0.000142611846134148,7.70383752007428e-05,0.000101980601309611
2021-09-22,4.70361781856293e-05,0.00951961119526024,0.000158085546418878,0.00014262780444256,7.01690713908914e-05,9.37611745295973e-05
2021-09-23,5.22635465017444e-05,0.0121347157844949,0.000158095604857678,0.000142643624324128,7.24741059575663e-05,8.63259866181641e-05
2021-09-24,2.13461990640802e-05,0.00146100904668822,0.000158105563552848,0.000142659306979606,8.0332793188256e-05,7.96832638677275e-05
2021-09-27,1.12491179810329e-05,-0.00277638262133961,0.000158115423493488,0.000142674853599331,7.30423537927096e-05,7.35244095504701e-05
2021-09-28,4.96072939834091e-05,-0.0203641105560982,0.000158125185658887,0.000142690265363316,6.76646255722182e-05,6.9646053548138e-05
2021-09-29,2.41594601960554e-05,0.00156918421940033,0.000158134851018626,0.000142705543441337,0.000107996340851162,0.000138495602257566
